# dx	dy
5.651649832725524902e-01 -5.352811813354492188e-01
5.651975870132446289e-01 -5.351948738098144531e-01
5.652300715446472168e-01 -5.351087450981140137e-01
5.652624964714050293e-01 -5.350226759910583496e-01
5.652948617935180664e-01 -5.349367856979370117e-01
5.653271675109863281e-01 -5.348510146141052246e-01
5.653594136238098145e-01 -5.347653031349182129e-01
5.653915405273437500e-01 -5.346797704696655273e-01
5.654236674308776855e-01 -5.345943570137023926e-01
5.654556751251220703e-01 -5.345090627670288086e-01
5.654875636100769043e-01 -5.344238877296447754e-01
5.655194520950317383e-01 -5.343388319015502930e-01
5.655512809753417969e-01 -5.342538952827453613e-01
5.655829906463623047e-01 -5.341691374778747559e-01
5.656146407127380371e-01 -5.340844392776489258e-01
5.656462311744689941e-01 -5.339999198913574219e-01
5.656777024269104004e-01 -5.339155197143554688e-01
5.657091736793518066e-01 -5.338312387466430664e-01
5.657405257225036621e-01 -5.337470769882202148e-01
5.657718181610107422e-01 -5.336630344390869141e-01
5.658030509948730469e-01 -5.335791707038879395e-01
5.658341646194458008e-01 -5.334954261779785156e-01
5.658652782440185547e-01 -5.334118008613586426e-01
5.658962726593017578e-01 -5.333282947540283203e-01
5.659272074699401855e-01 -5.332449078559875488e-01
5.659580230712890625e-01 -5.331616997718811035e-01
5.659888386726379395e-01 -5.330786108970642090e-01
5.660195350646972656e-01 -5.329956412315368652e-01
5.660501718521118164e-01 -5.329128503799438477e-01
5.660807490348815918e-01 -5.328301191329956055e-01
5.661112070083618164e-01 -5.327475666999816895e-01
5.661416053771972656e-01 -5.326651930809020996e-01
5.661719441413879395e-01 -5.325828790664672852e-01
5.662022233009338379e-01 -5.325007438659667969e-01
5.662324428558349609e-01 -5.324187278747558594e-01
5.662625432014465332e-01 -5.323368906974792480e-01
5.662925839424133301e-01 -5.322551727294921875e-01
5.663225650787353516e-01 -5.321735739707946777e-01
5.663524270057678223e-01 -5.320921540260314941e-01
5.663822889328002930e-01 -5.320108532905578613e-01
5.664119720458984375e-01 -5.319296717643737793e-01
5.664416551589965820e-01 -5.318486690521240234e-01
5.664712786674499512e-01 -5.317678451538085938e-01
5.665007829666137695e-01 -5.316870808601379395e-01
5.665302276611328125e-01 -5.316064953804016113e-01
5.665595531463623047e-01 -5.315260887145996094e-01
5.665888786315917969e-01 -5.314458012580871582e-01
5.666180849075317383e-01 -5.313656330108642578e-01
5.666472315788269043e-01 -5.312856435775756836e-01
5.666762590408325195e-01 -5.312057733535766602e-01
5.667052268981933594e-01 -5.311260819435119629e-01
5.667341351509094238e-01 -5.310465097427368164e-01
5.667629837989807129e-01 -5.309671163558959961e-01
5.667917728424072266e-01 -5.308878421783447266e-01
5.668204426765441895e-01 -5.308087468147277832e-01
5.668489933013916016e-01 -5.307297706604003906e-01
5.668775439262390137e-01 -5.306509733200073242e-01
5.669059753417968750e-01 -5.305722951889038086e-01
5.669343471527099609e-01 -5.304937958717346191e-01
5.669626593589782715e-01 -5.304154753684997559e-01
5.669908523559570312e-01 -5.303372740745544434e-01
5.670189857482910156e-01 -5.302592515945434570e-01
5.670470595359802246e-01 -5.301813483238220215e-01
5.670750141143798828e-01 -5.301036238670349121e-01
5.671029090881347656e-01 -5.300260186195373535e-01
5.671307444572448730e-01 -5.299485921859741211e-01
5.671584606170654297e-01 -5.298713445663452148e-01
5.671861171722412109e-01 -5.297942161560058594e-01
5.672137141227722168e-01 -5.297172665596008301e-01
5.672412514686584473e-01 -5.296404957771301270e-01
5.672686696052551270e-01 -5.295638442039489746e-01
5.672960281372070312e-01 -5.294873714447021484e-01
5.673232674598693848e-01 -5.294110774993896484e-01
5.673504471778869629e-01 -5.293349027633666992e-01
5.673775672912597656e-01 -5.292589068412780762e-01
5.674046277999877930e-01 -5.291830897331237793e-01
5.674315690994262695e-01 -5.291074514389038086e-01
5.674584507942199707e-01 -5.290319323539733887e-01
5.674852132797241211e-01 -5.289565920829772949e-01
5.675119161605834961e-01 -5.288814306259155273e-01
5.675385594367980957e-01 -5.288063883781433105e-01
5.675650835037231445e-01 -5.287315249443054199e-01
5.675915479660034180e-01 -5.286568403244018555e-01
5.676179528236389160e-01 -5.285823345184326172e-01
5.676442384719848633e-01 -5.285080075263977051e-01
5.676704645156860352e-01 -5.284337997436523438e-01
5.676966309547424316e-01 -5.283598303794860840e-01
5.677226781845092773e-01 -5.282859802246093750e-01
5.677486658096313477e-01 -5.282123088836669922e-01
5.677745938301086426e-01 -5.281387567520141602e-01
5.678004026412963867e-01 -5.280654430389404297e-01
5.678261518478393555e-01 -5.279922485351562500e-01
5.678517818450927734e-01 -5.279192924499511719e-01
5.678773522377014160e-01 -5.278464555740356445e-01
5.679028630256652832e-01 -5.277737975120544434e-01
5.679282546043395996e-01 -5.277013182640075684e-01
5.679535865783691406e-01 -5.276290178298950195e-01
5.679788589477539062e-01 -5.275568962097167969e-01
5.680040121078491211e-01 -5.274849534034729004e-01
5.680290460586547852e-01 -5.274131894111633301e-01
5.680540800094604492e-01 -5.273415446281433105e-01
5.680789947509765625e-01 -5.272701382637023926e-01
5.681037902832031250e-01 -5.271989107131958008e-01
5.681285262107849121e-01 -5.271278023719787598e-01
5.681532025337219238e-01 -5.270569324493408203e-01
5.681778192520141602e-01 -5.269861817359924316e-01
5.682023167610168457e-01 -5.269156694412231445e-01
5.682266950607299805e-01 -5.268453359603881836e-01
5.682510137557983398e-01 -5.267751216888427734e-01
5.682752728462219238e-01 -5.267051458358764648e-01
5.682994127273559570e-01 -5.266353487968444824e-01
5.683234930038452148e-01 -5.265656709671020508e-01
5.683475136756896973e-01 -5.264962315559387207e-01
5.683714151382446289e-01 -5.264269709587097168e-01
5.683951973915100098e-01 -5.263578891754150391e-01
5.684189796447753906e-01 -5.262889862060546875e-01
5.684425830841064453e-01 -5.262202620506286621e-01
5.684661865234375000e-01 -5.261517763137817383e-01
5.684896707534790039e-01 -5.260834097862243652e-01
5.685130357742309570e-01 -5.260152816772460938e-01
5.685363411903381348e-01 -5.259472727775573730e-01
5.685595870018005371e-01 -5.258795022964477539e-01
5.685827136039733887e-01 -5.258119106292724609e-01
5.686057806015014648e-01 -5.257444977760314941e-01
5.686287283897399902e-01 -5.256772637367248535e-01
5.686516165733337402e-01 -5.256102681159973145e-01
5.686743855476379395e-01 -5.255434513092041016e-01
5.686970949172973633e-01 -5.254768133163452148e-01
5.687197446823120117e-01 -5.254103541374206543e-01
5.687422752380371094e-01 -5.253440737724304199e-01
5.687646865844726562e-01 -5.252780318260192871e-01
5.687870979309082031e-01 -5.252121090888977051e-01
5.688093304634094238e-01 -5.251464247703552246e-01
5.688315033912658691e-01 -5.250809788703918457e-01
5.688536167144775391e-01 -5.250156521797180176e-01
5.688756108283996582e-01 -5.249505639076232910e-01
5.688975453376770020e-01 -5.248856544494628906e-01
5.689194202423095703e-01 -5.248209834098815918e-01
5.689411163330078125e-01 -5.247564911842346191e-01
5.689628124237060547e-01 -5.246921777725219727e-01
5.689843893051147461e-01 -5.246280431747436523e-01
5.690058469772338867e-01 -5.245641469955444336e-01
5.690272450447082520e-01 -5.245004296302795410e-01
5.690485239028930664e-01 -5.244369506835937500e-01
5.690697431564331055e-01 -5.243735909461975098e-01
5.690909028053283691e-01 -5.243105292320251465e-01
5.691119432449340820e-01 -5.242475867271423340e-01
5.691328644752502441e-01 -5.241848826408386230e-01
5.691537261009216309e-01 -5.241224169731140137e-01
5.691745281219482422e-01 -5.240600705146789551e-01
5.691952109336853027e-01 -5.239980220794677734e-01
5.692157745361328125e-01 -5.239360928535461426e-01
5.692362785339355469e-01 -5.238744020462036133e-01
5.692567229270935059e-01 -5.238129496574401855e-01
5.692770481109619141e-01 -5.237516760826110840e-01
5.692972540855407715e-01 -5.236905813217163086e-01
5.693174004554748535e-01 -5.236297249794006348e-01
5.693374872207641602e-01 -5.235691070556640625e-01
5.693574547767639160e-01 -5.235086679458618164e-01
5.693773031234741211e-01 -5.234484076499938965e-01
5.693970918655395508e-01 -5.233883857727050781e-01
5.694167613983154297e-01 -5.233286023139953613e-01
5.694363713264465332e-01 -5.232689976692199707e-01
5.694558620452880859e-01 -5.232095718383789062e-01
5.694752931594848633e-01 -5.231503844261169434e-01
5.694946050643920898e-01 -5.230914354324340820e-01
5.695138573646545410e-01 -5.230326652526855469e-01
5.695329904556274414e-01 -5.229741334915161133e-01
5.695520639419555664e-01 -5.229158401489257812e-01
5.695710182189941406e-01 -5.228577256202697754e-01
5.695898532867431641e-01 -5.227997899055480957e-01
5.696086287498474121e-01 -5.227420926094055176e-01
5.696273446083068848e-01 -5.226846337318420410e-01
5.696459412574768066e-01 -5.226274132728576660e-01
5.696644186973571777e-01 -5.225703716278076172e-01
5.696828365325927734e-01 -5.225135684013366699e-01
5.697011351585388184e-01 -5.224569439888000488e-01
5.697193741798400879e-01 -5.224006175994873047e-01
5.697374939918518066e-01 -5.223444104194641113e-01
5.697554945945739746e-01 -5.222885012626647949e-01
5.697734355926513672e-01 -5.222327709197998047e-01
5.697913169860839844e-01 -5.221772789955139160e-01
5.698090195655822754e-01 -5.221220254898071289e-01
5.698267221450805664e-01 -5.220669507980346680e-01
5.698442459106445312e-01 -5.220121741294860840e-01
5.698617100715637207e-01 -5.219575762748718262e-01
5.698791146278381348e-01 -5.219031572341918945e-01
5.698963999748229980e-01 -5.218490362167358398e-01
5.699135661125183105e-01 -5.217950940132141113e-01
5.699306726455688477e-01 -5.217413902282714844e-01
5.699476599693298340e-01 -5.216879248619079590e-01
5.699645876884460449e-01 -5.216346979141235352e-01
5.699813961982727051e-01 -5.215816497802734375e-01
5.699980854988098145e-01 -5.215288400650024414e-01
5.700147151947021484e-01 -5.214762687683105469e-01
5.700312256813049316e-01 -5.214239358901977539e-01
5.700476765632629395e-01 -5.213718414306640625e-01
5.700640082359313965e-01 -5.213199853897094727e-01
5.700802206993103027e-01 -5.212683677673339844e-01
5.700963735580444336e-01 -5.212169289588928223e-01
5.701124072074890137e-01 -5.211657285690307617e-01
5.701283812522888184e-01 -5.211148262023925781e-01
5.701442360877990723e-01 -5.210641026496887207e-01
5.701599717140197754e-01 -5.210136175155639648e-01
5.701756477355957031e-01 -5.209633708000183105e-01
5.701912045478820801e-01 -5.209133625030517578e-01
5.702066421508789062e-01 -5.208635926246643066e-01
5.702220201492309570e-01 -5.208140611648559570e-01
5.702373385429382324e-01 -5.207647681236267090e-01
5.702524781227111816e-01 -5.207156538963317871e-01
5.702675580978393555e-01 -5.206668376922607422e-01
5.702825784683227539e-01 -5.206182599067687988e-01
5.702974200248718262e-01 -5.205699205398559570e-01
5.703122019767761230e-01 -5.205218195915222168e-01
5.703269243240356445e-01 -5.204739570617675781e-01
5.703414678573608398e-01 -5.204262733459472656e-01
5.703560113906860352e-01 -5.203788876533508301e-01
5.703703761100769043e-01 -5.203317403793334961e-01
5.703846812248229980e-01 -5.202848315238952637e-01
5.703988671302795410e-01 -5.202382206916809082e-01
5.704129934310913086e-01 -5.201917886734008789e-01
5.704270005226135254e-01 -5.201455950736999512e-01
5.704408884048461914e-01 -5.200996994972229004e-01
5.704546570777893066e-01 -5.200539827346801758e-01
5.704683661460876465e-01 -5.200085639953613281e-01
5.704820156097412109e-01 -5.199633836746215820e-01
5.704954862594604492e-01 -5.199183821678161621e-01
5.705088973045349121e-01 -5.198737382888793945e-01
5.705221891403198242e-01 -5.198292732238769531e-01
5.705354213714599609e-01 -5.197850465774536133e-01
5.705485343933105469e-01 -5.197411179542541504e-01
5.705615282058715820e-01 -5.196973681449890137e-01
5.705744028091430664e-01 -5.196539163589477539e-01
5.705872178077697754e-01 -5.196107625961303711e-01
5.705999732017517090e-01 -5.195677876472473145e-01
5.706125497817993164e-01 -5.195251107215881348e-01
5.706250667572021484e-01 -5.194826126098632812e-01
5.706374645233154297e-01 -5.194404125213623047e-01
5.706497430801391602e-01 -5.193985104560852051e-01
5.706619620323181152e-01 -5.193567872047424316e-01
5.706740617752075195e-01 -5.193153619766235352e-01
5.706860423088073730e-01 -5.192741751670837402e-01
5.706979632377624512e-01 -5.192332863807678223e-01
5.707097649574279785e-01 -5.191926360130310059e-01
5.707214474678039551e-01 -5.191522240638732910e-01
5.707330703735351562e-01 -5.191120505332946777e-01
5.707445144653320312e-01 -5.190721750259399414e-01
5.707559585571289062e-01 -5.190325379371643066e-01
5.707672238349914551e-01 -5.189931392669677734e-01
5.707784295082092285e-01 -5.189540386199951172e-01
5.707895159721374512e-01 -5.189151763916015625e-01
5.708004832267761230e-01 -5.188765525817871094e-01
5.708113312721252441e-01 -5.188382267951965332e-01
5.708221197128295898e-01 -5.188001990318298340e-01
5.708327889442443848e-01 -5.187623500823974609e-01
5.708433389663696289e-01 -5.187247991561889648e-01
5.708538293838500977e-01 -5.186875462532043457e-01
5.708642005920410156e-01 -5.186505317687988281e-01
5.708744525909423828e-01 -5.186137557029724121e-01
5.708845853805541992e-01 -5.185772776603698730e-01
5.708946585655212402e-01 -5.185410380363464355e-01
5.709046125411987305e-01 -5.185050964355468750e-01
5.709144473075866699e-01 -5.184693932533264160e-01
5.709241628646850586e-01 -5.184339880943298340e-01
5.709338188171386719e-01 -5.183988213539123535e-01
5.709433555603027344e-01 -5.183639526367187500e-01
5.709527730941772461e-01 -5.183293223381042480e-01
5.709620714187622070e-01 -5.182949900627136230e-01
5.709713101387023926e-01 -5.182608962059020996e-01
5.709804296493530273e-01 -5.182271003723144531e-01
5.709894299507141113e-01 -5.181935429573059082e-01
5.709983110427856445e-01 -5.181602835655212402e-01
5.710071325302124023e-01 -5.181273221969604492e-01
5.710158348083496094e-01 -5.180945992469787598e-01
5.710244178771972656e-01 -5.180621743202209473e-01
5.710328817367553711e-01 -5.180299878120422363e-01
5.710412859916687012e-01 -5.179980993270874023e-01
5.710495114326477051e-01 -5.179665088653564453e-01
5.710576772689819336e-01 -5.179351568222045898e-01
5.710657238960266113e-01 -5.179041028022766113e-01
5.710737109184265137e-01 -5.178732872009277344e-01
5.710815191268920898e-01 -5.178427696228027344e-01
5.710892677307128906e-01 -5.178125500679016113e-01
5.710968971252441406e-01 -5.177826285362243652e-01
5.711044073104858398e-01 -5.177529454231262207e-01
5.711118578910827637e-01 -5.177235603332519531e-01
5.711191296577453613e-01 -5.176944136619567871e-01
5.711263418197631836e-01 -5.176656246185302734e-01
5.711334347724914551e-01 -5.176370739936828613e-01
5.711404085159301758e-01 -5.176087617874145508e-01
5.711473226547241211e-01 -5.175808072090148926e-01
5.711540579795837402e-01 -5.175530910491943359e-01
5.711607336997985840e-01 -5.175256729125976562e-01
5.711672902107238770e-01 -5.174985527992248535e-01
5.711737275123596191e-01 -5.174717307090759277e-01
5.711801052093505859e-01 -5.174451470375061035e-01
5.711863040924072266e-01 -5.174188613891601562e-01
5.711924433708190918e-01 -5.173928737640380859e-01
5.711984634399414062e-01 -5.173671841621398926e-01
5.712043642997741699e-01 -5.173417329788208008e-01
5.712101459503173828e-01 -5.173166394233703613e-01
5.712158679962158203e-01 -5.172917842864990234e-01
5.712214112281799316e-01 -5.172672271728515625e-01
5.712268948554992676e-01 -5.172429680824279785e-01
5.712322592735290527e-01 -5.172190070152282715e-01
5.712375044822692871e-01 -5.171953439712524414e-01
5.712426304817199707e-01 -5.171719789505004883e-01
5.712476372718811035e-01 -5.171488523483276367e-01
5.712525844573974609e-01 -5.171260833740234375e-01
5.712574124336242676e-01 -5.171035528182983398e-01
5.712621212005615234e-01 -5.170813798904418945e-01
5.712667107582092285e-01 -5.170594453811645508e-01
5.712711811065673828e-01 -5.170378088951110840e-01
5.712755322456359863e-01 -5.170164704322814941e-01
5.712797641754150391e-01 -5.169954895973205566e-01
5.712839365005493164e-01 -5.169747471809387207e-01
5.712879896163940430e-01 -5.169543027877807617e-01
5.712918639183044434e-01 -5.169341564178466797e-01
5.712956786155700684e-01 -5.169143080711364746e-01
5.712994337081909180e-01 -5.168947577476501465e-01
5.713030099868774414e-01 -5.168755650520324707e-01
5.713064670562744141e-01 -5.168566107749938965e-01
5.713098645210266113e-01 -5.168379545211791992e-01
5.713130831718444824e-01 -5.168196558952331543e-01
5.713162422180175781e-01 -5.168015956878662109e-01
5.713192820549011230e-01 -5.167838335037231445e-01
5.713222026824951172e-01 -5.167664289474487305e-01
5.713250041007995605e-01 -5.167493224143981934e-01
5.713276863098144531e-01 -5.167324542999267578e-01
5.713302493095397949e-01 -5.167159438133239746e-01
5.713327527046203613e-01 -5.166997313499450684e-01
5.713350772857666016e-01 -5.166838765144348145e-01
5.713373422622680664e-01 -5.166682600975036621e-01
5.713394880294799805e-01 -5.166529417037963867e-01
5.713414549827575684e-01 -5.166379809379577637e-01
5.713433623313903809e-01 -5.166233181953430176e-01
5.713451504707336426e-01 -5.166088938713073730e-01
5.713468194007873535e-01 -5.165948867797851562e-01
5.713484287261962891e-01 -5.165811181068420410e-01
5.713498592376708984e-01 -5.165676474571228027e-01
5.713511705398559570e-01 -5.165545344352722168e-01
5.713524222373962402e-01 -5.165417194366455078e-01
5.713534951210021973e-01 -5.165292024612426758e-01
5.713545083999633789e-01 -5.165170431137084961e-01
5.713553428649902344e-01 -5.165051817893981934e-01
5.713561177253723145e-01 -5.164935588836669922e-01
5.713567733764648438e-01 -5.164823532104492188e-01
5.713573098182678223e-01 -5.164713859558105469e-01
5.713577270507812500e-01 -5.164607763290405273e-01
5.713580250740051270e-01 -5.164504647254943848e-01
5.713582038879394531e-01 -5.164405107498168945e-01
5.713582634925842285e-01 -5.164307951927185059e-01
5.713582038879394531e-01 -5.164214372634887695e-01
5.713580250740051270e-01 -5.164124369621276855e-01
5.713577866554260254e-01 -5.164037346839904785e-01
5.713573694229125977e-01 -5.163953304290771484e-01
5.713568925857543945e-01 -5.163872241973876953e-01
5.713562369346618652e-01 -5.163794755935668945e-01
5.713555216789245605e-01 -5.163720250129699707e-01
5.713546276092529297e-01 -5.163649320602416992e-01
5.713536739349365234e-01 -5.163581371307373047e-01
5.713525414466857910e-01 -5.163516402244567871e-01
5.713513493537902832e-01 -5.163455009460449219e-01
5.713500380516052246e-01 -5.163397192955017090e-01
5.713486075401306152e-01 -5.163341760635375977e-01
5.713469982147216797e-01 -5.163290500640869141e-01
5.713453292846679688e-01 -5.163241624832153320e-01
5.713435411453247070e-01 -5.163196325302124023e-01
5.713416337966918945e-01 -5.163154602050781250e-01
5.713396072387695312e-01 -5.163115859031677246e-01
5.713374614715576172e-01 -5.163080692291259766e-01
5.713351964950561523e-01 -5.163048505783081055e-01
5.713327527046203613e-01 -5.163019895553588867e-01
5.713302493095397949e-01 -5.162994265556335449e-01
5.713276267051696777e-01 -5.162972211837768555e-01
5.713248848915100098e-01 -5.162953138351440430e-01
5.713220238685607910e-01 -5.162937641143798828e-01
5.713190436363220215e-01 -5.162925124168395996e-01
5.713159441947937012e-01 -5.162916183471679688e-01
5.713127255439758301e-01 -5.162910223007202148e-01
5.713093876838684082e-01 -5.162908434867858887e-01
5.713059306144714355e-01 -5.162909030914306641e-01
5.713023543357849121e-01 -5.162913799285888672e-01
5.712986588478088379e-01 -5.162921547889709473e-01
5.712948441505432129e-01 -5.162932276725769043e-01
5.712909102439880371e-01 -5.162947177886962891e-01
5.712868571281433105e-01 -5.162964463233947754e-01
5.712826848030090332e-01 -5.162985920906066895e-01
5.712783932685852051e-01 -5.163010358810424805e-01
5.712739825248718262e-01 -5.163038372993469238e-01
5.712693929672241211e-01 -5.163069963455200195e-01
5.712647438049316406e-01 -5.163104534149169922e-01
5.712599754333496094e-01 -5.163142681121826172e-01
5.712550878524780273e-01 -5.163184404373168945e-01
5.712500810623168945e-01 -5.163229107856750488e-01
5.712448954582214355e-01 -5.163277387619018555e-01
5.712396502494812012e-01 -5.163329243659973145e-01
5.712342858314514160e-01 -5.163384675979614258e-01
5.712287425994873047e-01 -5.163443088531494141e-01
5.712231397628784180e-01 -5.163505673408508301e-01
5.712173581123352051e-01 -5.163571238517761230e-01
5.712115168571472168e-01 -5.163639783859252930e-01
5.712054967880249023e-01 -5.163712501525878906e-01
5.711993575096130371e-01 -5.163788199424743652e-01
5.711931586265563965e-01 -5.163868069648742676e-01
5.711867809295654297e-01 -5.163950920104980469e-01
5.711802840232849121e-01 -5.164037346839904785e-01
5.711736679077148438e-01 -5.164126753807067871e-01
5.711669325828552246e-01 -5.164220333099365234e-01
5.711600780487060547e-01 -5.164316892623901367e-01
5.711531043052673340e-01 -5.164417624473571777e-01
5.711460113525390625e-01 -5.164521336555480957e-01
5.711387991905212402e-01 -5.164628624916076660e-01
5.711314082145690918e-01 -5.164739489555358887e-01
5.711239576339721680e-01 -5.164853930473327637e-01
5.711163282394409180e-01 -5.164971947669982910e-01
5.711086392402648926e-01 -5.165093541145324707e-01
5.711007714271545410e-01 -5.165218114852905273e-01
5.710928440093994141e-01 -5.165346860885620117e-01
5.710847377777099609e-01 -5.165479183197021484e-01
5.710765123367309570e-01 -5.165614485740661621e-01
5.710681676864624023e-01 -5.165753960609436035e-01
5.710597038269042969e-01 -5.165897011756896973e-01
5.710511207580566406e-01 -5.166043043136596680e-01
5.710424184799194336e-01 -5.166193246841430664e-01
5.710335373878479004e-01 -5.166347026824951172e-01
5.710245966911315918e-01 -5.166503787040710449e-01
5.710154771804809570e-01 -5.166664719581604004e-01
5.710062384605407715e-01 -5.166829228401184082e-01
5.709969401359558105e-01 -5.166996717453002930e-01
5.709874629974365234e-01 -5.167168378829956055e-01
5.709778666496276855e-01 -5.167343616485595703e-01
5.709681510925292969e-01 -5.167522430419921875e-01
5.709582567214965820e-01 -5.167704820632934570e-01
5.709483027458190918e-01 -5.167891383171081543e-01
5.709382295608520508e-01 -5.168080925941467285e-01
5.709279775619506836e-01 -5.168274641036987305e-01
5.709176063537597656e-01 -5.168471336364746094e-01
5.709071159362792969e-01 -5.168672204017639160e-01
5.708965063095092773e-01 -5.168876647949218750e-01
5.708857774734497070e-01 -5.169084668159484863e-01
5.708749294281005859e-01 -5.169296264648437500e-01
5.708639621734619141e-01 -5.169511437416076660e-01
5.708528161048889160e-01 -5.169730782508850098e-01
5.708416104316711426e-01 -5.169953703880310059e-01
5.708302259445190430e-01 -5.170180201530456543e-01
5.708187222480773926e-01 -5.170410275459289551e-01
5.708070993423461914e-01 -5.170644521713256836e-01
5.707952976226806641e-01 -5.170881748199462891e-01
5.707834362983703613e-01 -5.171123147010803223e-01
5.707713961601257324e-01 -5.171368122100830078e-01
5.707592964172363281e-01 -5.171617269515991211e-01
5.707470178604125977e-01 -5.171869397163391113e-01
5.707346200942993164e-01 -5.172125697135925293e-01
5.707221031188964844e-01 -5.172386169433593750e-01
5.707094073295593262e-01 -5.172649621963500977e-01
5.706966519355773926e-01 -5.172917246818542480e-01
5.706837177276611328e-01 -5.173188447952270508e-01
5.706706643104553223e-01 -5.173463821411132812e-01
5.706574916839599609e-01 -5.173742771148681641e-01
5.706441998481750488e-01 -5.174025297164916992e-01
5.706307291984558105e-01 -5.174311995506286621e-01
5.706171989440917969e-01 -5.174602270126342773e-01
5.706034898757934570e-01 -5.174896121025085449e-01
5.705896615982055664e-01 -5.175194144248962402e-01
5.705757141113281250e-01 -5.175495743751525879e-01
5.705616474151611328e-01 -5.175801515579223633e-01
5.705474019050598145e-01 -5.176110863685607910e-01
5.705330371856689453e-01 -5.176423788070678711e-01
5.705186128616333008e-01 -5.176740884780883789e-01
5.705039501190185547e-01 -5.177061557769775391e-01
5.704892277717590332e-01 -5.177386403083801270e-01
5.704743862152099609e-01 -5.177714824676513672e-01
5.704593658447265625e-01 -5.178047418594360352e-01
5.704442262649536133e-01 -5.178383588790893555e-01
5.704289674758911133e-01 -5.178723335266113281e-01
5.704135894775390625e-01 -5.179067254066467285e-01
5.703980326652526855e-01 -5.179415345191955566e-01
5.703823566436767578e-01 -5.179767012596130371e-01
5.703665614128112793e-01 -5.180122852325439453e-01
5.703506469726562500e-01 -5.180482268333435059e-01
5.703346133232116699e-01 -5.180845856666564941e-01
5.703184008598327637e-01 -5.181213021278381348e-01
5.703020691871643066e-01 -5.181584358215332031e-01
5.702856183052062988e-01 -5.181959867477416992e-01
5.702690482139587402e-01 -5.182338953018188477e-01
5.702522993087768555e-01 -5.182721614837646484e-01
5.702354311943054199e-01 -5.183109045028686523e-01
5.702184438705444336e-01 -5.183499455451965332e-01
5.702013373374938965e-01 -5.183894634246826172e-01
5.701840519905090332e-01 -5.184293389320373535e-01
5.701667070388793945e-01 -5.184696316719055176e-01
5.701491832733154297e-01 -5.185102820396423340e-01
5.701314806938171387e-01 -5.185513496398925781e-01
5.701137185096740723e-01 -5.185928344726562500e-01
5.700957775115966797e-01 -5.186347365379333496e-01
5.700777173042297363e-01 -5.186769962310791016e-01
5.700595378875732422e-01 -5.187196135520935059e-01
5.700411796569824219e-01 -5.187627077102661133e-01
5.700227618217468262e-01 -5.188061594963073730e-01
5.700041055679321289e-01 -5.188500285148620605e-01
5.699853897094726562e-01 -5.188943147659301758e-01
5.699665546417236328e-01 -5.189389586448669434e-01
5.699475407600402832e-01 -5.189840793609619141e-01
5.699284076690673828e-01 -5.190295577049255371e-01
5.699090957641601562e-01 -5.190753936767578125e-01
5.698896646499633789e-01 -5.191217064857482910e-01
5.698701739311218262e-01 -5.191683769226074219e-01
5.698504447937011719e-01 -5.192154645919799805e-01
5.698306560516357422e-01 -5.192629694938659668e-01
5.698106884956359863e-01 -5.193108916282653809e-01
5.697906017303466797e-01 -5.193592309951782227e-01
5.697703361511230469e-01 -5.194079279899597168e-01
5.697500109672546387e-01 -5.194570422172546387e-01
5.697295069694519043e-01 -5.195065736770629883e-01
5.697088837623596191e-01 -5.195565223693847656e-01
5.696880817413330078e-01 -5.196068882942199707e-01
5.696671605110168457e-01 -5.196576714515686035e-01
5.696461200714111328e-01 -5.197088718414306641e-01
5.696249008178710938e-01 -5.197604298591613770e-01
5.696036219596862793e-01 -5.198124647140502930e-01
5.695821642875671387e-01 -5.198648571968078613e-01
5.695605278015136719e-01 -5.199177265167236328e-01
5.695387721061706543e-01 -5.199709534645080566e-01
5.695168972015380859e-01 -5.200245976448059082e-01
5.694949030876159668e-01 -5.200787186622619629e-01
5.694727301597595215e-01 -5.201331973075866699e-01
5.694504380226135254e-01 -5.201880931854248047e-01
5.694280266761779785e-01 -5.202434062957763672e-01
5.694054961204528809e-01 -5.202991366386413574e-01
5.693827867507934570e-01 -5.203552842140197754e-01
5.693598985671997070e-01 -5.204119086265563965e-01
5.693369507789611816e-01 -5.204688906669616699e-01
5.693138241767883301e-01 -5.205262899398803711e-01
5.692905187606811523e-01 -5.205841064453125000e-01
5.692671537399291992e-01 -5.206423997879028320e-01
5.692436099052429199e-01 -5.207010507583618164e-01
5.692198872566223145e-01 -5.207601785659790039e-01
5.691961050033569336e-01 -5.208196640014648438e-01
5.691721439361572266e-01 -5.208796262741088867e-01
5.691480040550231934e-01 -5.209400057792663574e-01
5.691238045692443848e-01 -5.210008025169372559e-01
5.690993666648864746e-01 -5.210620164871215820e-01
5.690748691558837891e-01 -5.211236476898193359e-01
5.690501928329467773e-01 -5.211856961250305176e-01
5.690253973007202148e-01 -5.212482213973999023e-01
5.690004825592041016e-01 -5.213111042976379395e-01
5.689753890037536621e-01 -5.213744640350341797e-01
5.689501166343688965e-01 -5.214382410049438477e-01
5.689247846603393555e-01 -5.215024352073669434e-01
5.688992738723754883e-01 -5.215671062469482422e-01
5.688735842704772949e-01 -5.216321349143981934e-01
5.688478350639343262e-01 -5.216976404190063477e-01
5.688218474388122559e-01 -5.217635631561279297e-01
5.687958002090454102e-01 -5.218299031257629395e-01
5.687695741653442383e-01 -5.218967199325561523e-01
5.687432289123535156e-01 -5.219639539718627930e-01
5.687167048454284668e-01 -5.220316052436828613e-01
5.686900615692138672e-01 -5.220996737480163574e-01
